Navn;Stasjon;Tid(norsk normaltid);Lufttemperatur;Nedbør (1 t)
Bergen - Florida;SN50540;11.02.2013 00:00;-4,4;0
Bergen - Florida;SN50540;11.02.2013 01:00;-5,4;0
Bergen - Florida;SN50540;11.02.2013 02:00;-5,6;0
Bergen - Florida;SN50540;11.02.2013 03:00;-5,9;0
Bergen - Florida;SN50540;11.02.2013 04:00;-5,5;0
Bergen - Florida;SN50540;11.02.2013 05:00;-6,3;0
Bergen - Florida;SN50540;11.02.2013 06:00;-6,7;0
Bergen - Florida;SN50540;11.02.2013 07:00;-6,4;0
Bergen - Florida;SN50540;11.02.2013 08:00;-6,4;0
Bergen - Florida;SN50540;11.02.2013 09:00;-6,8;0
Bergen - Florida;SN50540;11.02.2013 10:00;-5,6;0
Bergen - Florida;SN50540;11.02.2013 11:00;-2,4;0
Bergen - Florida;SN50540;11.02.2013 12:00;-0,8;0
Bergen - Florida;SN50540;11.02.2013 13:00;-0,2;0
Bergen - Florida;SN50540;11.02.2013 14:00;0,9;0
Bergen - Florida;SN50540;11.02.2013 15:00;-0,2;0
Bergen - Florida;SN50540;11.02.2013 16:00;-1,5;0
Bergen - Florida;SN50540;11.02.2013 17:00;-1,5;0
Bergen - Florida;SN50540;11.02.2013 18:00;-2,6;0
Bergen - Florida;SN50540;11.02.2013 19:00;-3,4;0
Bergen - Florida;SN50540;11.02.2013 20:00;-4,1;0
Bergen - Florida;SN50540;11.02.2013 21:00;-5,2;0
Bergen - Florida;SN50540;11.02.2013 22:00;-5,5;0
Bergen - Florida;SN50540;11.02.2013 23:00;-6,1;0
Bergen - Florida;SN50540;12.02.2013 00:00;-6,4;0
Bergen - Florida;SN50540;12.02.2013 01:00;-6,9;0
Bergen - Florida;SN50540;12.02.2013 02:00;-6,7;0
Bergen - Florida;SN50540;12.02.2013 03:00;-7;0
Bergen - Florida;SN50540;12.02.2013 04:00;-8;0
Bergen - Florida;SN50540;12.02.2013 05:00;-7,4;0
Bergen - Florida;SN50540;12.02.2013 06:00;-7,6;0
Bergen - Florida;SN50540;12.02.2013 07:00;-7,4;0
Bergen - Florida;SN50540;12.02.2013 08:00;-7,3;0
Bergen - Florida;SN50540;12.02.2013 09:00;-7,2;0
Bergen - Florida;SN50540;12.02.2013 10:00;-6,3;0
Bergen - Florida;SN50540;12.02.2013 11:00;-2,2;0
Bergen - Florida;SN50540;12.02.2013 12:00;-1,4;0
Bergen - Florida;SN50540;12.02.2013 13:00;-0,1;0
Bergen - Florida;SN50540;12.02.2013 14:00;-0,2;0
Bergen - Florida;SN50540;12.02.2013 15:00;-0,4;0
Bergen - Florida;SN50540;12.02.2013 16:00;-1,9;0
Bergen - Florida;SN50540;12.02.2013 17:00;-2,1;0
Bergen - Florida;SN50540;12.02.2013 18:00;-2,3;0
Bergen - Florida;SN50540;12.02.2013 19:00;-2,3;0
Bergen - Florida;SN50540;12.02.2013 20:00;-2,3;0
Bergen - Florida;SN50540;12.02.2013 21:00;-2,4;0
Bergen - Florida;SN50540;12.02.2013 22:00;-2,3;0
Bergen - Florida;SN50540;12.02.2013 23:00;-2,5;0
Bergen - Florida;SN50540;13.02.2013 00:00;-2,7;0
Bergen - Florida;SN50540;13.02.2013 01:00;-2,6;0
Bergen - Florida;SN50540;13.02.2013 02:00;-2,5;0
Bergen - Florida;SN50540;13.02.2013 03:00;-2,6;0
Bergen - Florida;SN50540;13.02.2013 04:00;-2,5;0
Bergen - Florida;SN50540;13.02.2013 05:00;-2,4;0
Bergen - Florida;SN50540;13.02.2013 06:00;-2,5;0
Bergen - Florida;SN50540;13.02.2013 07:00;-2,3;0
Bergen - Florida;SN50540;13.02.2013 08:00;-2,3;0
Bergen - Florida;SN50540;13.02.2013 09:00;-1,5;0
Bergen - Florida;SN50540;13.02.2013 10:00;-1,1;0
Bergen - Florida;SN50540;13.02.2013 11:00;-0,7;0
Bergen - Florida;SN50540;13.02.2013 12:00;-0,5;0
Bergen - Florida;SN50540;13.02.2013 13:00;0,6;0
Bergen - Florida;SN50540;13.02.2013 14:00;0,3;0
Bergen - Florida;SN50540;13.02.2013 15:00;0,4;0
Bergen - Florida;SN50540;13.02.2013 16:00;0,3;0
Bergen - Florida;SN50540;13.02.2013 17:00;0,4;0
Bergen - Florida;SN50540;13.02.2013 18:00;0,5;0
Bergen - Florida;SN50540;13.02.2013 19:00;0,6;0
Bergen - Florida;SN50540;13.02.2013 20:00;0,8;0
Bergen - Florida;SN50540;13.02.2013 21:00;0,6;0
Bergen - Florida;SN50540;13.02.2013 22:00;-0,1;0
Bergen - Florida;SN50540;13.02.2013 23:00;-0,2;0
Bergen - Florida;SN50540;14.02.2013 00:00;-0,4;0
Bergen - Florida;SN50540;14.02.2013 01:00;-0,2;0
Bergen - Florida;SN50540;14.02.2013 02:00;0;0
Bergen - Florida;SN50540;14.02.2013 03:00;0,2;0
Bergen - Florida;SN50540;14.02.2013 04:00;0,7;0
Bergen - Florida;SN50540;14.02.2013 05:00;1,8;0
Bergen - Florida;SN50540;14.02.2013 06:00;2,5;0
Bergen - Florida;SN50540;14.02.2013 07:00;2,7;0
Bergen - Florida;SN50540;14.02.2013 08:00;3,2;0
Bergen - Florida;SN50540;14.02.2013 09:00;3,2;0
Bergen - Florida;SN50540;14.02.2013 10:00;3,1;0
Bergen - Florida;SN50540;14.02.2013 11:00;3;0
Bergen - Florida;SN50540;14.02.2013 12:00;2,2;0
Bergen - Florida;SN50540;14.02.2013 13:00;2,2;0
Bergen - Florida;SN50540;14.02.2013 14:00;2,7;0
Bergen - Florida;SN50540;14.02.2013 15:00;2,6;0
Bergen - Florida;SN50540;14.02.2013 16:00;3,1;0
Bergen - Florida;SN50540;14.02.2013 17:00;3,4;0
Bergen - Florida;SN50540;14.02.2013 18:00;3,4;0
Bergen - Florida;SN50540;14.02.2013 19:00;3,6;0
Bergen - Florida;SN50540;14.02.2013 20:00;3,3;0
Bergen - Florida;SN50540;14.02.2013 21:00;2,6;0
Bergen - Florida;SN50540;14.02.2013 22:00;2,6;0
Bergen - Florida;SN50540;14.02.2013 23:00;2,7;0
Bergen - Florida;SN50540;15.02.2013 00:00;2,6;0
Bergen - Florida;SN50540;15.02.2013 01:00;3,4;0
Bergen - Florida;SN50540;15.02.2013 02:00;3,2;0
Bergen - Florida;SN50540;15.02.2013 03:00;3,3;0
Bergen - Florida;SN50540;15.02.2013 04:00;3,4;0
Bergen - Florida;SN50540;15.02.2013 05:00;2,9;0
Bergen - Florida;SN50540;15.02.2013 06:00;3,2;0
Bergen - Florida;SN50540;15.02.2013 07:00;2,5;0
Bergen - Florida;SN50540;15.02.2013 08:00;2,6;0
Bergen - Florida;SN50540;15.02.2013 09:00;2,2;0
Bergen - Florida;SN50540;15.02.2013 10:00;2,5;0
Bergen - Florida;SN50540;15.02.2013 11:00;3,7;0
Bergen - Florida;SN50540;15.02.2013 12:00;3,5;0
Bergen - Florida;SN50540;15.02.2013 13:00;3,9;0
Bergen - Florida;SN50540;15.02.2013 14:00;4,1;0
Bergen - Florida;SN50540;15.02.2013 15:00;3,9;0
Bergen - Florida;SN50540;15.02.2013 16:00;3,7;0
Bergen - Florida;SN50540;15.02.2013 17:00;2,5;0
Bergen - Florida;SN50540;15.02.2013 18:00;1,9;0
Bergen - Florida;SN50540;15.02.2013 19:00;1,3;0
Bergen - Florida;SN50540;15.02.2013 20:00;1,2;0
Bergen - Florida;SN50540;15.02.2013 21:00;0,9;0,1
Bergen - Florida;SN50540;15.02.2013 22:00;0,8;0
Bergen - Florida;SN50540;15.02.2013 23:00;1,2;0
Bergen - Florida;SN50540;16.02.2013 00:00;1,6;0
Bergen - Florida;SN50540;16.02.2013 01:00;1,7;0
Bergen - Florida;SN50540;16.02.2013 02:00;1,9;0
Bergen - Florida;SN50540;16.02.2013 03:00;1,9;0
Bergen - Florida;SN50540;16.02.2013 04:00;2;0
Bergen - Florida;SN50540;16.02.2013 05:00;2,2;0
Bergen - Florida;SN50540;16.02.2013 06:00;1,8;-
Bergen - Florida;SN50540;16.02.2013 07:00;2,7;0
Bergen - Florida;SN50540;16.02.2013 08:00;2,6;0
Bergen - Florida;SN50540;16.02.2013 09:00;2,6;0
Bergen - Florida;SN50540;16.02.2013 10:00;2,6;0
Bergen - Florida;SN50540;16.02.2013 11:00;3,1;0
Bergen - Florida;SN50540;16.02.2013 12:00;3,3;0
Bergen - Florida;SN50540;16.02.2013 13:00;3,2;0
Bergen - Florida;SN50540;16.02.2013 14:00;3,5;0
Bergen - Florida;SN50540;16.02.2013 15:00;3,5;0
Bergen - Florida;SN50540;16.02.2013 16:00;3,4;0
Bergen - Florida;SN50540;16.02.2013 17:00;3,2;0
Bergen - Florida;SN50540;16.02.2013 18:00;2,9;0
Bergen - Florida;SN50540;16.02.2013 19:00;2,4;0
Bergen - Florida;SN50540;16.02.2013 20:00;1,9;0
Bergen - Florida;SN50540;16.02.2013 21:00;1,7;0
Bergen - Florida;SN50540;16.02.2013 22:00;1,6;0
Bergen - Florida;SN50540;16.02.2013 23:00;1,6;0,2
Bergen - Florida;SN50540;17.02.2013 00:00;1,3;0,4
Bergen - Florida;SN50540;17.02.2013 01:00;0,9;1,3
Bergen - Florida;SN50540;17.02.2013 02:00;0,8;1,4
Bergen - Florida;SN50540;17.02.2013 03:00;1,1;1,6
Bergen - Florida;SN50540;17.02.2013 04:00;1,1;2
Bergen - Florida;SN50540;17.02.2013 05:00;1,2;2,3
Bergen - Florida;SN50540;17.02.2013 06:00;1,2;2,3
Bergen - Florida;SN50540;17.02.2013 07:00;1,4;1,5
Bergen - Florida;SN50540;17.02.2013 08:00;1,7;1,1
Bergen - Florida;SN50540;17.02.2013 09:00;2;0,8
Bergen - Florida;SN50540;17.02.2013 10:00;2,6;0,1
Bergen - Florida;SN50540;17.02.2013 11:00;2,6;0,2
Bergen - Florida;SN50540;17.02.2013 12:00;2,9;0,2
Bergen - Florida;SN50540;17.02.2013 13:00;3,1;0,3
Bergen - Florida;SN50540;17.02.2013 14:00;3,2;0,1
Bergen - Florida;SN50540;17.02.2013 15:00;3,4;0,3
Bergen - Florida;SN50540;17.02.2013 16:00;3,5;1,1
Bergen - Florida;SN50540;17.02.2013 17:00;3,7;0,5
Bergen - Florida;SN50540;17.02.2013 18:00;3,7;1,4
Bergen - Florida;SN50540;17.02.2013 19:00;3,7;1
Bergen - Florida;SN50540;17.02.2013 20:00;3,8;0,8
Bergen - Florida;SN50540;17.02.2013 21:00;3,8;0,7
Bergen - Florida;SN50540;17.02.2013 22:00;3,8;1,2
Bergen - Florida;SN50540;17.02.2013 23:00;3,8;0,3
Bergen - Florida;SN50540;18.02.2013 00:00;3,9;0,2
Bergen - Florida;SN50540;18.02.2013 01:00;3,8;0,1
Bergen - Florida;SN50540;18.02.2013 02:00;3,7;0,2
Bergen - Florida;SN50540;18.02.2013 03:00;3,6;0,2
Bergen - Florida;SN50540;18.02.2013 04:00;3,7;0
Bergen - Florida;SN50540;18.02.2013 05:00;3,6;0
Bergen - Florida;SN50540;18.02.2013 06:00;3,9;0
Bergen - Florida;SN50540;18.02.2013 07:00;3,9;0
Bergen - Florida;SN50540;18.02.2013 08:00;4,1;0
Bergen - Florida;SN50540;18.02.2013 09:00;4,1;0
Bergen - Florida;SN50540;18.02.2013 10:00;4;0,1
Bergen - Florida;SN50540;18.02.2013 11:00;4;0,3
Bergen - Florida;SN50540;18.02.2013 12:00;4;0,4
Bergen - Florida;SN50540;18.02.2013 13:00;4;0,5
Bergen - Florida;SN50540;18.02.2013 14:00;4,3;0,7
Bergen - Florida;SN50540;18.02.2013 15:00;4,5;0,7
Bergen - Florida;SN50540;18.02.2013 16:00;4,4;0,2
Bergen - Florida;SN50540;18.02.2013 17:00;4,3;0,2
Bergen - Florida;SN50540;18.02.2013 18:00;4;0
Bergen - Florida;SN50540;18.02.2013 19:00;3,9;0,1
Bergen - Florida;SN50540;18.02.2013 20:00;3,8;0,4
Bergen - Florida;SN50540;18.02.2013 21:00;3,9;0
Bergen - Florida;SN50540;18.02.2013 22:00;3,7;0
Bergen - Florida;SN50540;18.02.2013 23:00;3,5;0
Bergen - Florida;SN50540;19.02.2013 00:00;3,5;0
Bergen - Florida;SN50540;19.02.2013 01:00;3,6;0
Bergen - Florida;SN50540;19.02.2013 02:00;3,5;0
Bergen - Florida;SN50540;19.02.2013 03:00;3,4;0
Bergen - Florida;SN50540;19.02.2013 04:00;3,3;0
Bergen - Florida;SN50540;19.02.2013 05:00;3,1;0
Bergen - Florida;SN50540;19.02.2013 06:00;2,9;0
Bergen - Florida;SN50540;19.02.2013 07:00;2,7;0
Bergen - Florida;SN50540;19.02.2013 08:00;2,7;0
Bergen - Florida;SN50540;19.02.2013 09:00;3,3;0
Bergen - Florida;SN50540;19.02.2013 10:00;3,2;0
Bergen - Florida;SN50540;19.02.2013 11:00;3,1;0
Bergen - Florida;SN50540;19.02.2013 12:00;2,9;0
Bergen - Florida;SN50540;19.02.2013 13:00;2,8;0
Bergen - Florida;SN50540;19.02.2013 14:00;2,7;0
Bergen - Florida;SN50540;19.02.2013 15:00;2,5;0,1
Bergen - Florida;SN50540;19.02.2013 16:00;2,4;0
Bergen - Florida;SN50540;19.02.2013 17:00;2,3;0,1
Bergen - Florida;SN50540;19.02.2013 18:00;2,3;0
Bergen - Florida;SN50540;19.02.2013 19:00;2,1;0
Bergen - Florida;SN50540;19.02.2013 20:00;1,9;0
Bergen - Florida;SN50540;19.02.2013 21:00;1,8;0
Bergen - Florida;SN50540;19.02.2013 22:00;1,8;0
Bergen - Florida;SN50540;19.02.2013 23:00;1,7;0
Bergen - Florida;SN50540;20.02.2013 00:00;1,5;0
Bergen - Florida;SN50540;20.02.2013 01:00;1,4;0
Bergen - Florida;SN50540;20.02.2013 02:00;1,4;0
Bergen - Florida;SN50540;20.02.2013 03:00;1,2;0,1
Bergen - Florida;SN50540;20.02.2013 04:00;0,9;0,2
Bergen - Florida;SN50540;20.02.2013 05:00;0,8;0,1
Bergen - Florida;SN50540;20.02.2013 06:00;0,5;0,1
Bergen - Florida;SN50540;20.02.2013 07:00;0,5;0,3
Bergen - Florida;SN50540;20.02.2013 08:00;0,6;0
Bergen - Florida;SN50540;20.02.2013 09:00;0,7;0
Bergen - Florida;SN50540;20.02.2013 10:00;0,7;0
Bergen - Florida;SN50540;20.02.2013 11:00;0,8;0
Bergen - Florida;SN50540;20.02.2013 12:00;0,8;0
Bergen - Florida;SN50540;20.02.2013 13:00;0,7;0
Bergen - Florida;SN50540;20.02.2013 14:00;0,7;0
Bergen - Florida;SN50540;20.02.2013 15:00;0,8;0
Bergen - Florida;SN50540;20.02.2013 16:00;0,8;0
Bergen - Florida;SN50540;20.02.2013 17:00;0,6;0
Bergen - Florida;SN50540;20.02.2013 18:00;0,6;0
Bergen - Florida;SN50540;20.02.2013 19:00;0,4;0
Bergen - Florida;SN50540;20.02.2013 20:00;-0,6;0
Bergen - Florida;SN50540;20.02.2013 21:00;-0,9;0
Bergen - Florida;SN50540;20.02.2013 22:00;-1,6;0
Bergen - Florida;SN50540;20.02.2013 23:00;-2,2;0
Bergen - Florida;SN50540;21.02.2013 00:00;-2,7;0
Bergen - Florida;SN50540;21.02.2013 01:00;-3,5;0
Bergen - Florida;SN50540;21.02.2013 02:00;-3,3;0
Bergen - Florida;SN50540;21.02.2013 03:00;-3,7;0
Bergen - Florida;SN50540;21.02.2013 04:00;-3,9;0
Bergen - Florida;SN50540;21.02.2013 05:00;-3,8;0
Bergen - Florida;SN50540;21.02.2013 06:00;-3,2;0
Bergen - Florida;SN50540;21.02.2013 07:00;-2,7;0
Bergen - Florida;SN50540;21.02.2013 08:00;-2,1;0
Bergen - Florida;SN50540;21.02.2013 09:00;-1,6;0
Bergen - Florida;SN50540;21.02.2013 10:00;-0,8;0
Bergen - Florida;SN50540;21.02.2013 11:00;-0,5;0
Bergen - Florida;SN50540;21.02.2013 12:00;-0,1;0
Bergen - Florida;SN50540;21.02.2013 13:00;0,2;0
Bergen - Florida;SN50540;21.02.2013 14:00;0,4;0
Bergen - Florida;SN50540;21.02.2013 15:00;0,6;0
Bergen - Florida;SN50540;21.02.2013 16:00;0,8;0
Bergen - Florida;SN50540;21.02.2013 17:00;0,5;0
Bergen - Florida;SN50540;21.02.2013 18:00;0,5;0
Bergen - Florida;SN50540;21.02.2013 19:00;0,5;0
Bergen - Florida;SN50540;21.02.2013 20:00;0,6;0
Bergen - Florida;SN50540;21.02.2013 21:00;0,4;0
Bergen - Florida;SN50540;21.02.2013 22:00;0,5;0
Bergen - Florida;SN50540;21.02.2013 23:00;0,3;0
Bergen - Florida;SN50540;22.02.2013 00:00;0,2;0
Bergen - Florida;SN50540;22.02.2013 01:00;0,4;0
Bergen - Florida;SN50540;22.02.2013 02:00;-1,2;0
Bergen - Florida;SN50540;22.02.2013 03:00;-1,8;0
Bergen - Florida;SN50540;22.02.2013 04:00;-1,9;0
Bergen - Florida;SN50540;22.02.2013 05:00;-1,7;0
Bergen - Florida;SN50540;22.02.2013 06:00;-1,5;0
Bergen - Florida;SN50540;22.02.2013 07:00;-2,1;0
Bergen - Florida;SN50540;22.02.2013 08:00;-2,2;0
Bergen - Florida;SN50540;22.02.2013 09:00;-2,5;0
Bergen - Florida;SN50540;22.02.2013 10:00;0;0
Bergen - Florida;SN50540;22.02.2013 11:00;1;0
Bergen - Florida;SN50540;22.02.2013 12:00;2,3;0
Bergen - Florida;SN50540;22.02.2013 13:00;2,2;0
Bergen - Florida;SN50540;22.02.2013 14:00;2,7;0
Bergen - Florida;SN50540;22.02.2013 15:00;2,8;0
Bergen - Florida;SN50540;22.02.2013 16:00;2;0
Bergen - Florida;SN50540;22.02.2013 17:00;1,9;0
Bergen - Florida;SN50540;22.02.2013 18:00;0,9;0
Bergen - Florida;SN50540;22.02.2013 19:00;-0,5;0
Bergen - Florida;SN50540;22.02.2013 20:00;-0,6;0
Bergen - Florida;SN50540;22.02.2013 21:00;-1,3;0
Bergen - Florida;SN50540;22.02.2013 22:00;-1;0
Bergen - Florida;SN50540;22.02.2013 23:00;-1,3;0
Bergen - Florida;SN50540;23.02.2013 00:00;-1,6;0
Bergen - Florida;SN50540;23.02.2013 01:00;-2,1;0
Bergen - Florida;SN50540;23.02.2013 02:00;-1,8;0
Bergen - Florida;SN50540;23.02.2013 03:00;-1,3;0
Bergen - Florida;SN50540;23.02.2013 04:00;-1,5;0
Bergen - Florida;SN50540;23.02.2013 05:00;-1,6;0
Bergen - Florida;SN50540;23.02.2013 06:00;-2,2;0
Bergen - Florida;SN50540;23.02.2013 07:00;-2,3;0
Bergen - Florida;SN50540;23.02.2013 08:00;-3;0
Bergen - Florida;SN50540;23.02.2013 09:00;-2,7;0
Bergen - Florida;SN50540;23.02.2013 10:00;0,5;0
Bergen - Florida;SN50540;23.02.2013 11:00;2,8;0
Bergen - Florida;SN50540;23.02.2013 12:00;4,7;0
Bergen - Florida;SN50540;23.02.2013 13:00;7,1;0,1
Bergen - Florida;SN50540;23.02.2013 14:00;7,5;0
Bergen - Florida;SN50540;23.02.2013 15:00;7,5;0
Bergen - Florida;SN50540;23.02.2013 16:00;6,3;0
Bergen - Florida;SN50540;23.02.2013 17:00;5,3;0
Bergen - Florida;SN50540;23.02.2013 18:00;4,5;0
Bergen - Florida;SN50540;23.02.2013 19:00;3,7;0
Bergen - Florida;SN50540;23.02.2013 20:00;2,2;0
Bergen - Florida;SN50540;23.02.2013 21:00;2,1;0
Bergen - Florida;SN50540;23.02.2013 22:00;1,7;0
Bergen - Florida;SN50540;23.02.2013 23:00;2,1;0
Bergen - Florida;SN50540;24.02.2013 00:00;1,3;0
Bergen - Florida;SN50540;24.02.2013 01:00;0,6;0
Bergen - Florida;SN50540;24.02.2013 02:00;0,2;0
Bergen - Florida;SN50540;24.02.2013 03:00;-0,4;0
Bergen - Florida;SN50540;24.02.2013 04:00;-1,2;0
Bergen - Florida;SN50540;24.02.2013 05:00;-1,4;0
Bergen - Florida;SN50540;24.02.2013 06:00;-1,3;0
Bergen - Florida;SN50540;24.02.2013 07:00;-1,3;0
Bergen - Florida;SN50540;24.02.2013 08:00;-2,1;0
Bergen - Florida;SN50540;24.02.2013 09:00;-2,2;0
Bergen - Florida;SN50540;24.02.2013 10:00;1,5;0
Bergen - Florida;SN50540;24.02.2013 11:00;3,6;0
Bergen - Florida;SN50540;24.02.2013 12:00;5,7;0
Bergen - Florida;SN50540;24.02.2013 13:00;5,6;0
Bergen - Florida;SN50540;24.02.2013 14:00;7,1;0
Bergen - Florida;SN50540;24.02.2013 15:00;7,5;0
Bergen - Florida;SN50540;24.02.2013 16:00;5,9;0
Bergen - Florida;SN50540;24.02.2013 17:00;4,8;0
Bergen - Florida;SN50540;24.02.2013 18:00;4,1;0
Bergen - Florida;SN50540;24.02.2013 19:00;2,6;0
Bergen - Florida;SN50540;24.02.2013 20:00;1,5;0
Bergen - Florida;SN50540;24.02.2013 21:00;0,3;0
Bergen - Florida;SN50540;24.02.2013 22:00;-0,1;0
Bergen - Florida;SN50540;24.02.2013 23:00;-0,9;0
Bergen - Florida;SN50540;25.02.2013 00:00;-0,7;0
Bergen - Florida;SN50540;25.02.2013 01:00;-1,8;0
Bergen - Florida;SN50540;25.02.2013 02:00;-2,5;0
Bergen - Florida;SN50540;25.02.2013 03:00;-2,1;0
Bergen - Florida;SN50540;25.02.2013 04:00;-2,4;0
Bergen - Florida;SN50540;25.02.2013 05:00;-2,4;0
Bergen - Florida;SN50540;25.02.2013 06:00;-2,6;0
Bergen - Florida;SN50540;25.02.2013 07:00;-2,6;0
Bergen - Florida;SN50540;25.02.2013 08:00;-3;0
Bergen - Florida;SN50540;25.02.2013 09:00;-2,6;0
Bergen - Florida;SN50540;25.02.2013 10:00;1,1;0
Bergen - Florida;SN50540;25.02.2013 11:00;3,5;0
Bergen - Florida;SN50540;25.02.2013 12:00;5,2;0
Bergen - Florida;SN50540;25.02.2013 13:00;6;0
Bergen - Florida;SN50540;25.02.2013 14:00;7,5;0
Bergen - Florida;SN50540;25.02.2013 15:00;6,9;0
Bergen - Florida;SN50540;25.02.2013 16:00;6,3;0
Bergen - Florida;SN50540;25.02.2013 17:00;3,9;0
Bergen - Florida;SN50540;25.02.2013 18:00;2,5;0
Bergen - Florida;SN50540;25.02.2013 19:00;1,2;0
Bergen - Florida;SN50540;25.02.2013 20:00;0;0
Bergen - Florida;SN50540;25.02.2013 21:00;-0,8;0
Bergen - Florida;SN50540;25.02.2013 22:00;-1;0
Bergen - Florida;SN50540;25.02.2013 23:00;-1,1;0
Bergen - Florida;SN50540;26.02.2013 00:00;-1,4;0
Bergen - Florida;SN50540;26.02.2013 01:00;-1,3;0
Bergen - Florida;SN50540;26.02.2013 02:00;-1,9;0
Bergen - Florida;SN50540;26.02.2013 03:00;-1,9;0
Bergen - Florida;SN50540;26.02.2013 04:00;-2,6;0
Bergen - Florida;SN50540;26.02.2013 05:00;-2,8;0
Bergen - Florida;SN50540;26.02.2013 06:00;-3;0
Bergen - Florida;SN50540;26.02.2013 07:00;-3,2;0
Bergen - Florida;SN50540;26.02.2013 08:00;-2,9;0
Bergen - Florida;SN50540;26.02.2013 09:00;-2,3;0
Bergen - Florida;SN50540;26.02.2013 10:00;1,5;0
Bergen - Florida;SN50540;26.02.2013 11:00;3;0
Bergen - Florida;SN50540;26.02.2013 12:00;4,2;0
Bergen - Florida;SN50540;26.02.2013 13:00;5,6;0
Bergen - Florida;SN50540;26.02.2013 14:00;6,3;0
Bergen - Florida;SN50540;26.02.2013 15:00;5,8;0
Bergen - Florida;SN50540;26.02.2013 16:00;6,2;0
Bergen - Florida;SN50540;26.02.2013 17:00;4,9;0
Bergen - Florida;SN50540;26.02.2013 18:00;3,3;0
Bergen - Florida;SN50540;26.02.2013 19:00;1,5;0
Bergen - Florida;SN50540;26.02.2013 20:00;0,7;0
Bergen - Florida;SN50540;26.02.2013 21:00;-0,3;0
Bergen - Florida;SN50540;26.02.2013 22:00;-0,4;0
Bergen - Florida;SN50540;26.02.2013 23:00;-1,6;0
Bergen - Florida;SN50540;27.02.2013 00:00;-1,6;0
Bergen - Florida;SN50540;27.02.2013 01:00;-2,1;0
Bergen - Florida;SN50540;27.02.2013 02:00;-2,2;0
Bergen - Florida;SN50540;27.02.2013 03:00;-2,5;0
Bergen - Florida;SN50540;27.02.2013 04:00;-2,5;0
Bergen - Florida;SN50540;27.02.2013 05:00;-2,9;0
Bergen - Florida;SN50540;27.02.2013 06:00;-2,9;0
Bergen - Florida;SN50540;27.02.2013 07:00;-2,5;0
Bergen - Florida;SN50540;27.02.2013 08:00;-2,7;0
Bergen - Florida;SN50540;27.02.2013 09:00;-2,2;0
Bergen - Florida;SN50540;27.02.2013 10:00;1,2;0
Bergen - Florida;SN50540;27.02.2013 11:00;4,2;0
Bergen - Florida;SN50540;27.02.2013 12:00;6,6;0
Bergen - Florida;SN50540;27.02.2013 13:00;8;0
Bergen - Florida;SN50540;27.02.2013 14:00;8,1;0
Bergen - Florida;SN50540;27.02.2013 15:00;8,3;0
Bergen - Florida;SN50540;27.02.2013 16:00;8,1;0
Bergen - Florida;SN50540;27.02.2013 17:00;5,8;0
Bergen - Florida;SN50540;27.02.2013 18:00;4;0
Bergen - Florida;SN50540;27.02.2013 19:00;3,6;0
Bergen - Florida;SN50540;27.02.2013 20:00;4,1;0
Bergen - Florida;SN50540;27.02.2013 21:00;4,2;0
Bergen - Florida;SN50540;27.02.2013 22:00;3,4;0,1
Bergen - Florida;SN50540;27.02.2013 23:00;3,4;0
Bergen - Florida;SN50540;28.02.2013 00:00;3,8;0,3
Bergen - Florida;SN50540;28.02.2013 01:00;4;0,7
Bergen - Florida;SN50540;28.02.2013 02:00;3,9;1,2
Bergen - Florida;SN50540;28.02.2013 03:00;3,9;0,8
Bergen - Florida;SN50540;28.02.2013 04:00;3,9;1,4
Bergen - Florida;SN50540;28.02.2013 05:00;3,9;2,4
Bergen - Florida;SN50540;28.02.2013 06:00;3,9;3
Bergen - Florida;SN50540;28.02.2013 07:00;4,3;3,9
Bergen - Florida;SN50540;28.02.2013 08:00;6,6;1,3
Bergen - Florida;SN50540;28.02.2013 09:00;6,3;0,5
Bergen - Florida;SN50540;28.02.2013 10:00;5,8;0,1
Bergen - Florida;SN50540;28.02.2013 11:00;5,9;0,1
Bergen - Florida;SN50540;28.02.2013 12:00;6,6;0
Bergen - Florida;SN50540;28.02.2013 13:00;7,3;0
Bergen - Florida;SN50540;28.02.2013 14:00;6,9;0
Bergen - Florida;SN50540;28.02.2013 15:00;7,3;0
Bergen - Florida;SN50540;28.02.2013 16:00;5,8;0
Bergen - Florida;SN50540;28.02.2013 17:00;5,2;0
Bergen - Florida;SN50540;28.02.2013 18:00;3,9;0
Bergen - Florida;SN50540;28.02.2013 19:00;3,4;0
Bergen - Florida;SN50540;28.02.2013 20:00;2,5;0
Bergen - Florida;SN50540;28.02.2013 21:00;2,8;0
Bergen - Florida;SN50540;28.02.2013 22:00;2,4;0
Bergen - Florida;SN50540;28.02.2013 23:00;2,1;0
Bergen - Florida;SN50540;01.03.2013 00:00;1,7;0
Bergen - Florida;SN50540;01.03.2013 01:00;1,6;0
Bergen - Florida;SN50540;01.03.2013 02:00;1,7;0
Bergen - Florida;SN50540;01.03.2013 03:00;1,5;0
Bergen - Florida;SN50540;01.03.2013 04:00;1,3;0
Bergen - Florida;SN50540;01.03.2013 05:00;1,4;0
Bergen - Florida;SN50540;01.03.2013 06:00;1,2;0
Bergen - Florida;SN50540;01.03.2013 07:00;1,6;0
Bergen - Florida;SN50540;01.03.2013 08:00;1,4;0
Bergen - Florida;SN50540;01.03.2013 09:00;2;0
Bergen - Florida;SN50540;01.03.2013 10:00;2,8;0
